job_id,posting_year,country,region,company_name,company_size,industry,job_title,seniority_level,ai_mentioned,ai_keywords,ai_intensity_score,core_skills,ai_skills,salary_usd,salary_change_vs_prev_year_percent,automation_risk_score,reskilling_required,ai_job_displacement_risk,job_description_embedding_cluster,industry_ai_adoption_stage,Core_Business Analysis,Core_Cloud Computing,Core_Communication,Core_Data Analysis,Core_Project Management,Core_Python,Core_Research,Core_SQL,Core_Software Engineering,Core_Statistics,AI_LLMs,AI_MLOps,AI_NLP,AI_computer vision,AI_deep learning,AI_generative AI,AI_machine learning,AI_reinforcement learning
a89693a3-9be3-48b2-abaf-dc703cdb4e48,2011,South Korea,East Asia,NextGen Solutions,Small,Healthcare,Systems Engineer,Lead,False,None,0.19,"Data Analysis, SQL, Research, Business Analysis, Python, Software Engineering",None,64857,-3.81,0.75,False,Low,11,Emerging,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
e45357dd-3678-4907-b8fd-addec9d39a96,2011,Spain,Europe,Global Technologies,Small,Agriculture,AI Researcher,Lead,False,None,0.13,"Python, Statistics, Research",None,69995,-2.22,0.64,False,Medium,2,Emerging,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
f0e7f096-eb9d-46a1-8c08-0a40551c4a06,2011,Vietnam,Southeast Asia,NextGen Technologies,Small,Manufacturing,Policy Analyst,Lead,False,None,0.09,"Software Engineering, Data Analysis, Statistics, Research, Business Analysis",None,34470,-4.07,0.82,False,High,13,Emerging,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False
0bf9f53e-1144-4812-9eb1-15d79f01cc62,2011,Qatar,Middle East,Prime Systems,Small,Agriculture,Product Manager,Senior,False,None,0.03,"Project Management, Python, Communication, Business Analysis, Research, Software Engineering",None,47073,0.68,0.9,False,Medium,8,Emerging,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
4f5a3b19-2124-430d-9948-6fdff69a0ac9,2011,Brazil,South America,Prime Systems,Small,Manufacturing,AI Researcher,Executive,False,None,0.02,"Software Engineering, Project Management, Data Analysis, Business Analysis, SQL",None,33091,1.2,0.81,False,Medium,9,Emerging,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False
8a2e2047-9c14-40d0-ab91-e1c382519d30,2011,New Zealand,Oceania,Prime Solutions,Startup,Finance,Data Scientist,Intern,False,None,0.2,"Project Management, Research, Data Analysis",None,59057,0.94,0.85,False,High,15,Emerging,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
7cdbc065-cc24-496d-91aa-5e3c99208149,2011,Philippines,Southeast Asia,Future Technologies,Startup,Retail,Research Scientist,Executive,False,None,0.06,"Research, Python, Business Analysis, Project Management, Statistics",None,34168,1.55,0.82,False,High,1,Emerging,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False
01939022-afd9-4e08-a035-263bb7e4d059,2011,Israel,Middle East,Global Technologies,Small,Healthcare,Business Analyst,Mid,False,None,0.0,"Data Analysis, Business Analysis, Communication, SQL, Cloud Computing, Research",None,51787,-3.6,0.74,False,High,5,Emerging,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
8b6d5ef3-d606-41e7-8b45-c3101f2b4c0e,2011,Taiwan,East Asia,Prime Systems,Large,Retail,AI Researcher,Lead,False,None,0.11,"Python, Statistics, SQL, Data Analysis",None,57036,4.4,0.84,False,Medium,0,Emerging,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
583e331f-97e3-4e0c-b4e4-2d5ef9b4d6e6,2011,Australia,Oceania,NextGen Solutions,Large,Manufacturing,Data Scientist,Junior,False,None,0.19,"Software Engineering, Data Analysis, Project Management",None,57960,3.25,0.86,False,High,10,Emerging,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
aec25da1-6ad9-47d3-81d6-11ff584ea27d,2011,Mexico,North America,Prime Solutions,Enterprise,Energy,Research Scientist,Senior,True,"reinforcement learning, machine learning",0.71,"Project Management, Software Engineering, Cloud Computing, Data Analysis, Statistics, Communication","reinforcement learning, machine learning",88037,1.49,0.37,True,Medium,4,Emerging,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True
cff222fe-838e-4928-b294-08b0707e715d,2011,Malaysia,Southeast Asia,NextGen Technologies,Startup,Finance,Business Analyst,Intern,True,machine learning,0.58,"Communication, Statistics, Software Engineering, Project Management, Data Analysis",machine learning,37938,4.32,0.21,True,High,5,Emerging,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False
a632a348-a97b-4f38-ad88-5b9b93238bb7,2011,Australia,Oceania,Future Analytics,Small,Energy,AI Researcher,Senior,False,None,0.09,"SQL, Project Management, Data Analysis, Statistics",None,73910,-2.58,0.78,False,High,1,Emerging,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False
707e8b20-9d80-4a01-bab8-2223569aea19,2011,Colombia,South America,Global Solutions,Medium,Government,ML Engineer,Junior,False,None,0.02,"Python, Software Engineering, Project Management",None,32359,4.4,0.87,False,High,4,Emerging,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
0115ccb1-354d-464b-955b-d6253d64ecb5,2011,Australia,Oceania,NextGen Analytics,Medium,Government,Product Manager,Intern,False,None,0.13,"Research, Project Management, Cloud Computing",None,70884,-4.94,0.85,False,Low,13,Emerging,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
97aff7e2-dc78-4e20-9b17-04a951db40b4,2011,China,East Asia,Global Technologies,Startup,Government,ML Engineer,Intern,False,None,0.05,"Cloud Computing, Python, SQL",None,58385,1.14,0.74,False,Medium,8,Emerging,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
4b1136b3-6296-42ce-8cee-4e7b74a36ee9,2011,Peru,South America,NextGen Systems,Small,Education,Systems Engineer,Intern,False,None,0.13,"SQL, Research, Software Engineering",None,32783,-2.83,0.72,False,Medium,12,Emerging,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
33e0dedc-f6e3-49ca-9e87-647b9a2fad38,2011,China,East Asia,Global Analytics,Startup,Education,ML Engineer,Executive,False,None,0.04,"SQL, Statistics, Project Management, Python, Communication, Research",None,54790,3.85,0.63,False,Medium,10,Emerging,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False
335525eb-74b5-41cb-be4d-17eb35e113ec,2011,Mexico,North America,Prime Solutions,Medium,Agriculture,Research Scientist,Junior,False,None,0.12,"Communication, Business Analysis, Research, Software Engineering, Statistics, Data Analysis",None,62687,-2.11,0.77,False,High,19,Emerging,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False
4a9ad1fb-4057-4c9f-a5c9-ddb9b2ef2671,2011,France,Europe,Prime Technologies,Enterprise,Finance,AI Researcher,Lead,False,None,0.09,"Python, Cloud Computing, Project Management, Software Engineering",None,65934,1.62,0.88,False,Medium,10,Emerging,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
b7232269-2591-407b-af58-c37ac7ee2f54,2011,Israel,Middle East,Future Technologies,Startup,Finance,Systems Engineer,Executive,False,None,0.14,"Statistics, SQL, Research",None,54273,-4.41,0.81,False,Medium,2,Emerging,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
2d92f5da-fd8b-429c-9bd7-67d11d71b8d8,2011,UAE,Middle East,Global Systems,Medium,Energy,ML Engineer,Junior,False,None,0.07,"Software Engineering, Cloud Computing, Communication, Statistics",None,53851,-1.61,0.64,False,High,2,Emerging,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
86c3a5be-ed5e-423d-a9d2-ff300ffc86d1,2011,United Kingdom,Europe,Global Technologies,Medium,Agriculture,Software Engineer,Intern,False,None,0.06,"Software Engineering, Research, Business Analysis",None,53318,1.29,0.69,False,Low,19,Emerging,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
668c7a9c-f48d-4911-a230-8d7ac79bab51,2011,Colombia,South America,Future Solutions,Medium,Government,Operations Manager,Lead,False,None,0.17,"Data Analysis, Python, Project Management, Research",None,34403,-2.13,0.81,False,Low,9,Emerging,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
bf58130c-2cd0-4506-82af-dbdc5b9b15fc,2011,Vietnam,Southeast Asia,Prime Analytics,Enterprise,Finance,Software Engineer,Executive,False,None,0.02,"Software Engineering, Business Analysis, Data Analysis, Cloud Computing, Project Management, Research",None,30203,-0.22,0.69,False,Low,9,Emerging,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False
8ea21009-f4c0-46df-bda1-ee2599c71313,2011,Pakistan,South Asia,Future Analytics,Medium,Tech,AI Researcher,Intern,False,None,0.2,"Business Analysis, Communication, Project Management, Cloud Computing, Software Engineering",None,23545,3.42,0.73,False,High,5,Emerging,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
5a4f4d45-f21d-416b-9271-5015f387589a,2011,Australia,Oceania,Prime Analytics,Medium,Education,ML Engineer,Intern,False,None,0.09,"Python, Communication, Statistics, Business Analysis",None,70716,-2.85,0.74,False,Low,12,Emerging,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
3b676732-dbfc-4e8b-b996-995af66a14d8,2011,Netherlands,Europe,Future Systems,Medium,Agriculture,Software Engineer,Intern,False,None,0.13,"Software Engineering, Statistics, Project Management, Data Analysis",None,68203,1.36,0.85,False,High,5,Emerging,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False
8708bf90-7e13-4860-bba3-5611528537e1,2011,Indonesia,Southeast Asia,NextGen Analytics,Large,Agriculture,Data Scientist,Junior,False,None,0.08,"Software Engineering, Statistics, Cloud Computing",None,28708,1.52,0.76,False,Low,16,Emerging,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3d5aa88d-ea49-4451-b383-a4b87b4e3443,2011,Vietnam,Southeast Asia,NextGen Systems,Startup,Energy,Product Manager,Mid,False,None,0.1,"Cloud Computing, Python, Statistics, Business Analysis",None,34942,4.94,0.78,False,Low,16,Emerging,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
6d2a2e43-25e3-4b3e-a533-d6ed23d49c6f,2011,Mexico,North America,Future Technologies,Large,Energy,Software Engineer,Intern,True,"machine learning, MLOps, deep learning, reinforcement learning",0.94,"Data Analysis, Business Analysis, Research, Python","machine learning, MLOps, deep learning, reinforcement learning",107469,0.99,0.28,True,Low,10,Emerging,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,True
44042e18-7227-4b3c-89c9-32ed49e3c6ea,2011,Brazil,South America,Future Solutions,Large,Healthcare,Operations Manager,Executive,True,"deep learning, machine learning, MLOps, reinforcement learning",0.58,"Statistics, Communication, Research, Project Management, Data Analysis, Python","deep learning, machine learning, MLOps, reinforcement learning",56539,2.32,0.31,True,Low,8,Emerging,False,False,True,True,True,True,True,False,False,True,False,True,False,False,True,False,True,True
af1cfa4b-d376-4939-b559-85c7c00149ad,2011,Israel,Middle East,Global Systems,Medium,Manufacturing,ML Engineer,Junior,False,None,0.11,"Python, Project Management, Business Analysis, Cloud Computing, Research",None,45392,-4.24,0.62,False,Low,10,Emerging,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
33b0ab57-2163-4044-bf28-89a06e6af785,2011,China,East Asia,Future Solutions,Large,Government,Systems Engineer,Lead,False,None,0.11,"Cloud Computing, Business Analysis, Software Engineering, Communication, Data Analysis",None,63001,-3.58,0.79,False,Low,7,Emerging,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9493fd23-2190-4ff4-ac13-a0a6435fb147,2011,Japan,East Asia,NextGen Technologies,Enterprise,Healthcare,ML Engineer,Mid,False,None,0.07,"Business Analysis, Statistics, SQL",None,54411,2.05,0.69,False,High,11,Emerging,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
79451330-a275-442f-a731-33bf377810fe,2011,Canada,North America,Future Systems,Small,Tech,Product Manager,Junior,False,None,0.04,"Cloud Computing, SQL, Research, Data Analysis",None,72147,3.74,0.89,False,Low,0,Emerging,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
f5b39ef6-26f4-4301-9152-3e18b29ec65d,2011,Saudi Arabia,Middle East,Future Solutions,Small,Retail,ML Engineer,Lead,False,None,0.09,"Project Management, Statistics, Business Analysis, Software Engineering, Python, Data Analysis",None,54126,1.25,0.86,False,High,5,Emerging,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False
3557cc1c-2d4d-4f5a-91dc-c10bbeec995a,2011,Sweden,Europe,Prime Systems,Small,Government,Policy Analyst,Junior,False,None,0.15,"Cloud Computing, Project Management, SQL, Software Engineering, Python, Data Analysis",None,70012,-2.26,0.78,False,Medium,6,Emerging,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False
8cbf6767-247c-4303-b315-41c2658b2ab5,2011,Nigeria,Africa,NextGen Technologies,Small,Tech,Software Engineer,Junior,False,None,0.07,"Cloud Computing, Business Analysis, Statistics, Communication",None,20811,0.7,0.76,False,High,16,Emerging,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0556b330-ccc2-4fe2-9617-d719c4e2d854,2011,Mexico,North America,Global Technologies,Enterprise,Agriculture,Policy Analyst,Executive,False,None,0.01,"Statistics, Cloud Computing, SQL, Data Analysis",None,70875,-3.86,0.6,False,High,19,Emerging,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
e9a7f4e5-cec1-40d6-add8-2e1da2c931fd,2011,Qatar,Middle East,NextGen Analytics,Enterprise,Finance,Data Scientist,Senior,True,machine learning,0.66,"Software Engineering, Data Analysis, SQL, Project Management",machine learning,80792,-1.96,0.35,True,Medium,6,Emerging,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False
d6d22497-504f-4353-8eb4-4c1e1dcf5566,2011,United States,North America,Future Solutions,Startup,Manufacturing,Software Engineer,Lead,False,None,0.14,"Project Management, Business Analysis, SQL, Python",None,65734,-0.92,0.81,False,Low,7,Emerging,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
52c5d78a-43b5-47af-93a4-fdd80bf8e24d,2011,Australia,Oceania,Global Solutions,Small,Energy,Business Analyst,Mid,False,None,0.05,"Cloud Computing, Research, Communication, SQL",None,63187,4.02,0.63,False,High,0,Emerging,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
925c627a-b135-49e2-bbc8-27537a137e0d,2011,Pakistan,South Asia,Global Systems,Medium,Finance,Data Scientist,Lead,False,None,0.04,"Statistics, Research, Cloud Computing, Communication, Data Analysis, Business Analysis",None,22506,-2.03,0.73,False,Medium,13,Emerging,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
098bdd54-14d6-43c3-a76c-e5085d573aba,2011,Saudi Arabia,Middle East,Prime Analytics,Large,Finance,Product Manager,Senior,False,None,0.17,"SQL, Project Management, Business Analysis, Statistics",None,50440,-3.65,0.75,False,Low,13,Emerging,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
8bb6ccc2-7ffb-49a7-870f-1216fd500742,2011,Indonesia,Southeast Asia,Prime Analytics,Small,Retail,Product Manager,Senior,False,None,0.15,"Communication, Data Analysis, Statistics, Business Analysis",None,30839,3.08,0.68,False,High,17,Emerging,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
83ee5862-0ac5-4c7b-aeec-ac317c1556c4,2011,Peru,South America,NextGen Analytics,Startup,Manufacturing,AI Researcher,Mid,False,None,0.04,"Business Analysis, Software Engineering, SQL, Data Analysis, Communication, Statistics",None,33887,-4.95,0.85,False,Medium,13,Emerging,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False
eaa77c7b-5bc1-41e2-a830-1408d8d35d69,2011,Netherlands,Europe,NextGen Technologies,Startup,Healthcare,Data Scientist,Executive,False,None,0.19,"Software Engineering, Statistics, Research, Cloud Computing, SQL, Python",None,70511,2.23,0.85,False,Low,12,Emerging,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
e66183d5-7429-436b-9eb4-67cba4e6cbeb,2011,Bangladesh,South Asia,Prime Analytics,Startup,Finance,Business Analyst,Senior,False,None,0.03,"Python, Communication, Business Analysis, Statistics, Software Engineering, Project Management",None,18789,-1.11,0.66,False,Medium,3,Emerging,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
b77d714b-c9af-4166-9beb-7de8a13dfd76,2011,United States,North America,Prime Systems,Medium,Finance,Policy Analyst,Lead,False,None,0.08,"Python, Cloud Computing, Business Analysis, Statistics",None,63362,-4.5,0.66,False,Low,12,Emerging,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
a25f5d7b-ec97-4990-b546-2fbd727001ee,2011,Chile,South America,Future Systems,Startup,Manufacturing,Systems Engineer,Senior,False,None,0.17,"Python, Research, SQL, Business Analysis, Software Engineering, Statistics",None,32437,3.62,0.86,False,High,4,Emerging,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
4aba8eec-27ea-418d-9ba7-6dfea53c23b3,2011,China,East Asia,Prime Analytics,Enterprise,Manufacturing,Business Analyst,Junior,True,NLP,0.56,"Project Management, Research, Cloud Computing, Statistics",NLP,69462,4.72,0.21,True,High,13,Emerging,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
ac4f2d22-5acc-429f-af36-249ac56985cb,2011,Nigeria,Africa,Prime Solutions,Medium,Manufacturing,Product Manager,Executive,False,None,0.1,"SQL, Data Analysis, Research, Python, Cloud Computing, Statistics",None,20703,4.79,0.88,False,Low,4,Emerging,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False
b8c5bad9-e5f6-46ce-9fbe-cff0ddf2627f,2011,New Zealand,Oceania,Prime Analytics,Large,Retail,Business Analyst,Senior,False,None,0.08,"SQL, Data Analysis, Software Engineering, Cloud Computing, Business Analysis",None,67257,2.95,0.62,False,Low,3,Emerging,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
c1274234-5085-4b75-8be9-941f4feec6d0,2011,Japan,East Asia,Prime Analytics,Large,Energy,Research Scientist,Junior,False,None,0.0,"Project Management, Communication, Software Engineering, Python",None,54022,1.08,0.72,False,Low,15,Emerging,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
bd369658-1f93-48be-ae24-7ba53cd4e67f,2011,Canada,North America,Prime Technologies,Large,Education,ML Engineer,Intern,False,None,0.01,"Python, Research, Project Management, Data Analysis, Cloud Computing, Business Analysis",None,74944,2.52,0.73,False,High,4,Emerging,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
4c1e8c6d-aa5c-4dd8-8dea-e89a501e3b44,2011,New Zealand,Oceania,Future Solutions,Medium,Government,Operations Manager,Executive,False,None,0.2,"Business Analysis, Data Analysis, Statistics, Communication, SQL, Cloud Computing",None,58477,-3.57,0.79,False,Medium,14,Emerging,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
093e440f-355e-493c-8b93-356bb620862b,2011,Bangladesh,South Asia,NextGen Analytics,Startup,Government,Policy Analyst,Senior,False,None,0.04,"Software Engineering, Communication, Research, Data Analysis, Python",None,18237,-1.88,0.88,False,Medium,0,Emerging,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False
9d404626-a5ac-41cb-87fc-6e713ab3ae5f,2011,Indonesia,Southeast Asia,Global Solutions,Startup,Manufacturing,Software Engineer,Intern,False,None,0.14,"Business Analysis, Statistics, Project Management, Communication",None,29846,-3.23,0.9,False,High,14,Emerging,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
8ecbcaea-3568-4931-8617-4bbeec68e460,2011,Sweden,Europe,Global Technologies,Medium,Finance,AI Researcher,Mid,True,deep learning,0.73,"Statistics, Cloud Computing, Python, SQL, Software Engineering, Project Management",deep learning,89066,1.22,0.21,True,High,18,Emerging,False,True,False,False,True,True,False,True,True,True,False,False,False,False,True,False,False,False
5802c390-d4b1-4ecd-b40c-d14d5a42e38b,2011,New Zealand,Oceania,Prime Technologies,Startup,Energy,Data Scientist,Mid,False,None,0.08,"Statistics, Business Analysis, Communication, Software Engineering, Project Management",None,75384,2.07,0.9,False,High,12,Emerging,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
c525ffac-acab-4bc8-b79d-a2c631fbef69,2011,United States,North America,Future Systems,Startup,Manufacturing,Data Scientist,Lead,False,None,0.13,"Project Management, Cloud Computing, Business Analysis, Software Engineering",None,62686,2.1,0.76,False,Medium,7,Emerging,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
3828e37f-aca3-4744-8933-a63aa8f32631,2011,Malaysia,Southeast Asia,Future Systems,Enterprise,Retail,Systems Engineer,Lead,True,"reinforcement learning, MLOps",0.53,"Project Management, SQL, Software Engineering, Cloud Computing","reinforcement learning, MLOps",46679,-4.31,0.12,True,Low,12,Emerging,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True
4acaa743-b824-42d5-915a-91f872eab2ed,2011,Netherlands,Europe,Prime Technologies,Large,Tech,Product Manager,Lead,False,None,0.08,"Research, Data Analysis, SQL",None,66379,3.79,0.82,False,Medium,15,Emerging,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
594fd55d-54cf-443f-9d6b-a7b8895c94e4,2011,Malaysia,Southeast Asia,Prime Solutions,Medium,Retail,AI Researcher,Intern,False,None,0.14,"Cloud Computing, Project Management, Communication, Statistics",None,30853,-0.17,0.85,False,Medium,6,Emerging,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0f2494b8-8b75-4a8c-8d4f-aa05cc3579c8,2011,Pakistan,South Asia,Global Systems,Large,Agriculture,Operations Manager,Lead,False,None,0.04,"Cloud Computing, Communication, Business Analysis, Project Management",None,23682,-2.06,0.75,False,Medium,12,Emerging,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9335bb5b-19cc-4fa3-b0c5-93d3b9373e00,2011,Canada,North America,NextGen Technologies,Enterprise,Tech,ML Engineer,Intern,True,MLOps,0.91,"Python, Communication, Statistics, Business Analysis, Cloud Computing, SQL",MLOps,91919,1.27,0.27,True,Low,8,Emerging,True,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
78ea4faf-7a25-4ec1-b050-359a5e52e653,2011,UAE,Middle East,Future Analytics,Startup,Retail,Operations Manager,Senior,False,None,0.16,"Project Management, Software Engineering, Cloud Computing",None,43815,-2.41,0.7,False,Medium,14,Emerging,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
d411bbb9-450e-42bc-9db3-445f3d9563d0,2011,Peru,South America,Future Analytics,Startup,Retail,Software Engineer,Executive,False,None,0.01,"Software Engineering, Python, Business Analysis",None,34047,-4.34,0.74,False,Medium,17,Emerging,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6e3941a3-efaf-4a8c-84e5-9daebc7cf54d,2011,Sri Lanka,South Asia,NextGen Solutions,Medium,Manufacturing,Business Analyst,Junior,False,None,0.07,"SQL, Communication, Software Engineering",None,21938,2.4,0.87,False,Medium,8,Emerging,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
d38a4558-e10e-449f-b9e3-2ef2c71b6de8,2011,Bangladesh,South Asia,Future Technologies,Startup,Government,Systems Engineer,Lead,False,None,0.05,"Software Engineering, Statistics, Project Management, Business Analysis, Research",None,18064,0.7,0.62,False,High,10,Emerging,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False
0bcf76b8-026b-4035-b881-0fe157f3f13e,2011,Taiwan,East Asia,Future Solutions,Small,Tech,AI Researcher,Lead,False,None,0.18,"Business Analysis, Data Analysis, Cloud Computing",None,53186,0.91,0.79,False,Medium,2,Emerging,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0e48a131-af4e-4d44-ac35-e3c1fa8e6bd2,2011,Sweden,Europe,Future Systems,Enterprise,Agriculture,Software Engineer,Intern,False,None,0.04,"Communication, Software Engineering, Cloud Computing, Project Management, Data Analysis",None,63655,0.59,0.74,False,Medium,15,Emerging,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
e31579fe-3a1a-4687-b432-920812f04895,2011,Netherlands,Europe,Prime Technologies,Large,Agriculture,Product Manager,Lead,False,None,0.18,"Communication, Data Analysis, Business Analysis, SQL, Research, Project Management",None,57479,-4.07,0.83,False,Low,1,Emerging,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
9e381d96-546c-4da1-813c-d2c930ca789f,2011,Vietnam,Southeast Asia,Global Systems,Large,Energy,Software Engineer,Executive,False,None,0.19,"Cloud Computing, Python, Project Management",None,28647,-0.18,0.79,False,High,8,Emerging,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
03f0eb02-e889-41f8-891c-20b143b8fd13,2011,Morocco,Africa,NextGen Solutions,Small,Education,Product Manager,Lead,False,None,0.04,"Business Analysis, Software Engineering, Project Management, Data Analysis, Statistics, Python",None,20932,3.48,0.77,False,Medium,17,Emerging,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False
8fb88187-a40c-425e-a718-499a7e02ce64,2011,Canada,North America,Global Technologies,Medium,Energy,Systems Engineer,Junior,False,None,0.06,"Business Analysis, Cloud Computing, Software Engineering, SQL",None,66519,-0.63,0.7,False,Low,9,Emerging,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
7343e9ee-cd0c-47bf-8e73-daaf71f6255f,2011,Qatar,Middle East,NextGen Analytics,Large,Tech,Systems Engineer,Lead,False,None,0.17,"Software Engineering, Statistics, Research, Communication",None,52643,2.36,0.68,False,High,11,Emerging,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
fdad2383-145c-44a4-afad-c27e3d979c3a,2011,Canada,North America,NextGen Solutions,Medium,Retail,Systems Engineer,Executive,False,None,0.14,"SQL, Python, Software Engineering, Cloud Computing",None,65896,4.8,0.88,False,High,1,Emerging,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
af1f4749-fcef-43fa-bc56-8cb19f92175d,2011,Taiwan,East Asia,Global Systems,Small,Energy,Research Scientist,Mid,False,None,0.12,"Python, Business Analysis, Data Analysis, Statistics, Project Management",None,58946,-3.28,0.62,False,High,19,Emerging,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False
5d86bd2d-6f5e-4772-8a4b-d3a04f8e3145,2011,Mexico,North America,Future Technologies,Enterprise,Energy,Policy Analyst,Junior,False,None,0.02,"Project Management, Communication, SQL, Software Engineering",None,63939,4.6,0.85,False,Medium,12,Emerging,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
5f994418-24a9-46e7-9a53-621eaef52e7b,2011,United States,North America,NextGen Solutions,Startup,Manufacturing,Policy Analyst,Senior,False,None,0.14,"Data Analysis, Statistics, Business Analysis, Python, Communication",None,66797,-1.41,0.79,False,High,18,Emerging,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
be415061-23fb-4f7a-8a88-f3a9cadfa086,2011,India,South Asia,Prime Solutions,Enterprise,Government,ML Engineer,Mid,False,None,0.16,"SQL, Business Analysis, Cloud Computing, Software Engineering, Python, Research",None,20181,-2.76,0.75,False,Low,12,Emerging,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
